Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/TomyScramble/Tomy Scramble Manual.pdf.pdf,https://archive.org/download/mister-manuals/1976_Dedicated%20handhelds.zip/1976_Dedicated%20handhelds%2FScramble%20%28Tomy%29.pdf,846480,12539d8f6e1436af840ee460bcbb4034,,,
docs/EpochGalaxyII/Epoch Galaxy II Manual.pdf.pdf,https://archive.org/download/mister-manuals/1976_Dedicated%20handhelds.zip/1976_Dedicated%20handhelds%2FGalaxy%20II%20%28Epoch%29.pdf,371862,6c107e2177f994c731d508469d1a6af1,,,
docs/Tamagotchi/Manuals/Tamagotchi Gen 1.pdf,https://archive.org/download/mister-manuals/1976_Dedicated%20handhelds.zip/1976_Dedicated%20handhelds%2FTamagotchi%20Gen%201%20%28Bandai%29.pdf,2556166,bcd9aba3842812dd00318ad83a462bf3,,,Tamagotchi Gen 1.pdf
